timestamp,event_type,key_code
1000.2756210770526,PRESS,l
1000.4100660095025,RELEASE,l
1000.6901774281815,PRESS,g
1000.8091306315613,RELEASE,g
1001.1119122902019,PRESS,g
1001.2027551086445,RELEASE,g
1001.4694833632293,PRESS,f
1001.5904953151099,RELEASE,f
1001.8218365161898,PRESS,j
1001.9805928461642,RELEASE,j
1002.2471018792662,PRESS,a
1002.3852978167334,RELEASE,a
1002.6080725064227,PRESS,h
1002.7507412607872,RELEASE,h
1003.0215790670715,PRESS,l
1003.165250425991,RELEASE,l
1003.3501295458651,PRESS,k
1003.4943196848865,RELEASE,k
1003.7785356337598,PRESS,f
1003.9121057121589,RELEASE,f
1004.1399524998745,PRESS,h
1004.2208352263882,RELEASE,h
1004.4635501738761,PRESS,s
1004.5423748964369,RELEASE,s
1004.779132596883,PRESS,a
1004.9367199576494,RELEASE,a
1005.1807691314788,PRESS,g
1005.3132227524318,RELEASE,g
1005.6122019476556,PRESS,k
1005.7391357268533,RELEASE,k
1005.9712983250142,PRESS,a
1006.1304333904446,RELEASE,a
1006.3857840706935,PRESS,h
1006.5448226154222,RELEASE,h
1006.7582977724925,PRESS,k
1006.9129249972104,RELEASE,k
1007.1127985886811,PRESS,d
1007.2569932217107,RELEASE,d
1007.4280732990806,PRESS,s
1007.5963169488257,RELEASE,s
1007.8473760580603,PRESS,d
1007.9942694905844,RELEASE,d
1008.2529618834709,PRESS,h
1008.3870688125418,RELEASE,h
1008.6440009301758,PRESS,g
1008.7876565157057,RELEASE,g
1009.0819703357764,PRESS,g
1009.1689652293192,RELEASE,g
1009.4329479338251,PRESS,d
1009.5753534647235,RELEASE,d
1009.8041296751894,PRESS,a
1010.0000598978113,RELEASE,a
1010.2917844235993,PRESS,d
1010.4305634520127,RELEASE,d
1010.7372184525108,PRESS,f
1010.8564364273683,RELEASE,f
1011.2185691216115,PRESS,l
1011.3618560863647,RELEASE,l
1011.5434760771966,PRESS,j
1011.7201452727315,RELEASE,j
1012.0399453094902,PRESS,a
1012.1464431072894,RELEASE,a
1012.3551822508678,PRESS,k
1012.4813246282818,RELEASE,k
1012.7353557308235,PRESS,d
1012.8460058323444,RELEASE,d
1013.0672103448636,PRESS,s
1013.2570312280361,RELEASE,s
1013.5668814072919,PRESS,l
1013.7154442821785,RELEASE,l
1013.8886463838022,PRESS,s
1014.0867101215151,RELEASE,s
1014.3370620834447,PRESS,k
1014.4650830524821,RELEASE,k
1014.8579649356366,PRESS,s
1015.0012590909474,RELEASE,s
1015.2363223705005,PRESS,g
1015.3878076740834,RELEASE,g
1015.6263880962338,PRESS,a
1015.7799763969382,RELEASE,a
1016.0369277557758,PRESS,j
1016.1549891829767,RELEASE,j
1016.4688103258694,PRESS,s
1016.5707740155295,RELEASE,s
1016.8250626750241,PRESS,s
1016.9648395378281,RELEASE,s
1017.1548449407534,PRESS,j
1017.2809694638735,RELEASE,j
1017.4573858375493,PRESS,a
1017.6385478659787,RELEASE,a
1017.9384314158933,PRESS,j
1018.0800422619031,RELEASE,j
1018.3619941154144,PRESS,k
1018.4936155936161,RELEASE,k
1018.6863525481191,PRESS,h
1018.7730622735172,RELEASE,h
1019.0311950916457,PRESS,f
1019.1474594584015,RELEASE,f
1019.3263368658959,PRESS,s
1019.4758334051702,RELEASE,s
1019.7631318666433,PRESS,k
1019.8982619977128,RELEASE,k
1020.1531463914209,PRESS,s
1020.2469154884704,RELEASE,s
1020.5446300885459,PRESS,f
1020.6843317089415,RELEASE,f
1020.9406430450338,PRESS,l
1021.0398578877549,RELEASE,l
1021.3556267024499,PRESS,a
1021.4972040673814,RELEASE,a
1021.7816492878319,PRESS,h
1021.9294405097788,RELEASE,h
1022.1338542506005,PRESS,h
1022.2849327886408,RELEASE,h
1022.6337235287023,PRESS,h
1022.7753005876168,RELEASE,h
1023.1236212529537,PRESS,l
1023.2665924262227,RELEASE,l
1023.5372009042303,PRESS,f
1023.6593346298566,RELEASE,f
1024.002686768836,PRESS,k
1024.1348481898026,RELEASE,k
1024.358587515416,PRESS,h
1024.535687980033,RELEASE,h
1024.7848411742546,PRESS,l
1024.8469339466787,RELEASE,l
1025.2074922884349,PRESS,s
1025.4178108792776,RELEASE,s
1025.647389413052,PRESS,f
1025.7895491738072,RELEASE,f
1026.071255100477,PRESS,l
1026.2553691547403,RELEASE,l
1026.5128998829468,PRESS,g
1026.7080760407698,RELEASE,g
1027.001644934872,PRESS,h
1027.195574797505,RELEASE,h
