timestamp,event_type,key_code
1000.167621865366,PRESS,k
1000.3037514360278,RELEASE,k
1000.528204203713,PRESS,g
1000.6618770799948,RELEASE,g
1000.9366558179057,PRESS,a
1001.0925009008678,RELEASE,a
1001.2942086828057,PRESS,f
1001.443767208704,RELEASE,f
1001.7502683537754,PRESS,j
1001.9524172282034,RELEASE,j
1002.1300748068306,PRESS,a
1002.2339809751501,RELEASE,a
1002.5338410988242,PRESS,s
1002.6473107676599,RELEASE,s
1002.9449655340447,PRESS,a
1003.0843223238119,RELEASE,a
1003.3590787847387,PRESS,s
1003.4950746709872,RELEASE,s
1003.7511636350378,PRESS,s
1003.8647057038996,RELEASE,s
1004.1682134584595,PRESS,h
1004.2947499456955,RELEASE,h
1004.5497836988558,PRESS,l
1004.7236466446577,RELEASE,l
1004.9533670605682,PRESS,l
1005.0955296176814,RELEASE,l
1005.3310772862591,PRESS,l
1005.5064519370642,RELEASE,l
1005.7148879498869,PRESS,d
1005.8500270819372,RELEASE,d
1006.1453118630723,PRESS,j
1006.2349075058247,RELEASE,j
1006.4911359869486,PRESS,j
1006.633547252561,RELEASE,j
1006.7942190690097,PRESS,l
1006.943523998483,RELEASE,l
1007.1531223097836,PRESS,f
1007.3476710569513,RELEASE,f
1007.619677653055,PRESS,g
1007.7284628654573,RELEASE,g
1007.9445421540446,PRESS,k
1008.1201416513187,RELEASE,k
1008.3376647547254,PRESS,a
1008.4630593333885,RELEASE,a
1008.6593263701582,PRESS,l
1008.7858459078445,RELEASE,l
1009.1171107361877,PRESS,a
1009.2866788406619,RELEASE,a
1009.4509690944809,PRESS,f
1009.6135529185591,RELEASE,f
1009.833124082282,PRESS,l
1010.0081984601242,RELEASE,l
1010.269095573807,PRESS,j
1010.4190971861897,RELEASE,j
1010.6613093443611,PRESS,f
1010.797799256523,RELEASE,f
1011.0084718103432,PRESS,l
1011.1199376189895,RELEASE,l
1011.3767352409606,PRESS,g
1011.551664576595,RELEASE,g
1011.7923338987384,PRESS,g
1011.9342004462144,RELEASE,g
1012.2576079133546,PRESS,f
1012.3772103906811,RELEASE,f
1012.6350766523108,PRESS,l
1012.7590572962033,RELEASE,l
1012.9617731523601,PRESS,l
1013.1169838357853,RELEASE,l
1013.3184075700638,PRESS,f
1013.477427352335,RELEASE,f
1013.7950867791299,PRESS,f
1013.9451150680381,RELEASE,f
1014.1923882487794,PRESS,f
1014.3586214860359,RELEASE,f
1014.6718134914132,PRESS,d
1014.8536806528111,RELEASE,d
1015.1060021386265,PRESS,j
1015.2258309635004,RELEASE,j
1015.4612340048869,PRESS,s
1015.6143505527674,RELEASE,s
1015.8475441825792,PRESS,j
1016.0189495009424,RELEASE,j
1016.3224594281317,PRESS,d
1016.5081214337157,RELEASE,d
1016.6663761342379,PRESS,h
1016.831966586632,RELEASE,h
1017.0951051673761,PRESS,a
1017.2355095570578,RELEASE,a
1017.4496488162278,PRESS,j
1017.5951128267766,RELEASE,j
1017.8553288269318,PRESS,j
1017.9736486572889,RELEASE,j
1018.2334892842317,PRESS,a
1018.3564266250646,RELEASE,a
1018.6834449048412,PRESS,s
1018.846958073302,RELEASE,s
1019.1602892022152,PRESS,h
1019.3052109343556,RELEASE,h
