timestamp,event_type,key_code
1000.1504013292633,PRESS,g
1000.2614748856005,RELEASE,g
1000.4159874183356,PRESS,f
1000.4994829080666,RELEASE,f
1000.6673248370638,PRESS,g
1000.7781064861123,RELEASE,g
1000.9426275385472,PRESS,a
1001.0439208118461,RELEASE,a
1001.1843165752944,PRESS,g
1001.2892424435729,RELEASE,g
1001.4624542971584,PRESS,a
1001.5525463094393,RELEASE,a
1001.6611840774191,PRESS,j
1001.7685687575189,RELEASE,j
1001.905818305784,PRESS,s
1002.0044156214528,RELEASE,s
1002.2065765267934,PRESS,d
1002.3102911512675,RELEASE,d
1002.4387691653925,PRESS,d
1002.5347856616161,RELEASE,d
1002.7254800101642,PRESS,f
1002.8293340006272,RELEASE,f
1002.964103519648,PRESS,s
1003.0606716531515,RELEASE,s
1003.1990436485661,PRESS,s
1003.3034436000049,RELEASE,s
1003.4410363879858,PRESS,h
1003.5338584255985,RELEASE,h
1003.6798544399118,PRESS,d
1003.7596632772268,RELEASE,d
1003.900688637958,PRESS,l
1003.9856612986915,RELEASE,l
1004.1215727414221,PRESS,d
1004.2360577025356,RELEASE,d
1004.3821207225099,PRESS,j
1004.4910669299575,RELEASE,j
1004.6358845528342,PRESS,d
1004.7330367462456,RELEASE,d
1004.8734878369099,PRESS,l
1004.9746793758724,RELEASE,l
1005.1167863005426,PRESS,f
1005.2158261705118,RELEASE,f
1005.3471196285725,PRESS,l
1005.4438687706146,RELEASE,l
1005.5951293861367,PRESS,g
1005.7044500091464,RELEASE,g
1005.8466091445757,PRESS,f
1005.9622665159638,RELEASE,f
1006.0966955260092,PRESS,f
1006.2016900731763,RELEASE,f
1006.3540017200208,PRESS,g
1006.453656389004,RELEASE,g
1006.6064134002636,PRESS,s
1006.71800753303,RELEASE,s
1006.8759253159926,PRESS,f
1006.9866680666971,RELEASE,f
1007.1476336079626,PRESS,f
1007.2446588478601,RELEASE,f
1007.4119566076465,PRESS,k
1007.5263676419681,RELEASE,k
1007.7074975505856,PRESS,d
1007.800318396976,RELEASE,d
1007.9670631179026,PRESS,s
1008.0530255020142,RELEASE,s
1008.2053301789178,PRESS,g
1008.3180975042305,RELEASE,g
1008.4532750064063,PRESS,d
1008.5241735901099,RELEASE,d
1008.6182501347104,PRESS,g
1008.7261590625805,RELEASE,g
1008.8737824211884,PRESS,l
1008.9665488287951,RELEASE,l
1009.1185084997752,PRESS,a
1009.22826753964,RELEASE,a
1009.4100106387175,PRESS,j
1009.5005421283465,RELEASE,j
1009.6380850028614,PRESS,l
1009.7431076426508,RELEASE,l
1009.9071669382072,PRESS,k
1010.0051639993841,RELEASE,k
1010.184024169609,PRESS,j
1010.2813290318248,RELEASE,j
1010.4388527084147,PRESS,f
1010.551003307951,RELEASE,f
1010.6844344550489,PRESS,l
1010.7785335813647,RELEASE,l
1010.9158998124341,PRESS,a
1011.0282921076839,RELEASE,a
1011.16291546502,PRESS,k
1011.2462549379023,RELEASE,k
1011.3943187170571,PRESS,g
1011.4790405260784,RELEASE,g
1011.5991853068465,PRESS,d
1011.6870602499597,RELEASE,d
1011.8256227711099,PRESS,j
1011.9185322338951,RELEASE,j
1012.0884724968658,PRESS,a
1012.188813682477,RELEASE,a
1012.3480844396412,PRESS,s
1012.451380097391,RELEASE,s
1012.5877712066456,PRESS,l
1012.6907485623354,RELEASE,l
1012.8389423609398,PRESS,l
1012.9520675225351,RELEASE,l
1013.1056630143946,PRESS,k
