timestamp,event_type,key_code
1000.1229605435527,PRESS,f
1000.2378594712042,RELEASE,f
1000.4081516287897,PRESS,h
1000.5009610457929,RELEASE,h
1000.6440627841995,PRESS,k
1000.7562239208117,RELEASE,k
1000.9153352109562,PRESS,j
1001.0006762119451,RELEASE,j
1001.1587220127601,PRESS,f
1001.253327981018,RELEASE,f
1001.4188096591074,PRESS,g
1001.5360890307726,RELEASE,g
1001.703950449777,PRESS,s
1001.8054883297167,RELEASE,s
1001.9480327250196,PRESS,f
1002.0599487507083,RELEASE,f
1002.2239538735563,PRESS,k
1002.3280197051861,RELEASE,k
1002.5014108727745,PRESS,s
1002.595848257926,RELEASE,s
1002.7676556416385,PRESS,k
1002.867588917532,RELEASE,k
1003.0101918725323,PRESS,h
1003.1226942262145,RELEASE,h
1003.265231788775,PRESS,k
1003.3676599067443,RELEASE,k
1003.5319693446471,PRESS,g
1003.6457432691301,RELEASE,g
1003.7940451638492,PRESS,h
1003.8921906483763,RELEASE,h
1004.0526746719605,PRESS,a
1004.1547183362496,RELEASE,a
1004.3067246065388,PRESS,s
1004.4213437230886,RELEASE,s
1004.5928089998033,PRESS,s
1004.6913419654671,RELEASE,s
1004.8319455474672,PRESS,l
1004.9403100748443,RELEASE,l
1005.1168374348401,PRESS,a
1005.2282188220358,RELEASE,a
1005.3920580531824,PRESS,d
1005.4991803270399,RELEASE,d
1005.6743960960747,PRESS,s
1005.7757801505164,RELEASE,s
1005.9103832184736,PRESS,h
1006.0040595334654,RELEASE,h
1006.1716487978207,PRESS,k
1006.2763183643556,RELEASE,k
1006.4202018291246,PRESS,j
1006.5256703722741,RELEASE,j
1006.70615131123,PRESS,l
1006.79843058531,RELEASE,l
1006.9526067848943,PRESS,s
1007.0311778712978,RELEASE,s
1007.1656962214199,PRESS,s
1007.256897959755,RELEASE,s
1007.3721923664176,PRESS,l
1007.4772906854308,RELEASE,l
1007.6264618199548,PRESS,s
1007.7225505198631,RELEASE,s
1007.8888712802394,PRESS,k
1008.0019649153644,RELEASE,k
1008.1183694770934,PRESS,f
1008.2215031069661,RELEASE,f
1008.391597477084,PRESS,d
1008.4776236415719,RELEASE,d
1008.639672958863,PRESS,l
1008.7352886433704,RELEASE,l
1008.8730791617957,PRESS,s
1008.9636954243857,RELEASE,s
1009.0815880065159,PRESS,d
1009.1822737876456,RELEASE,d
1009.3051791536726,PRESS,h
1009.3971218964487,RELEASE,h
1009.588018912599,PRESS,a
1009.696564431943,RELEASE,a
1009.8583331181206,PRESS,j
1009.9743884263653,RELEASE,j
1010.1255783727462,PRESS,h
1010.2173745278823,RELEASE,h
1010.3187106120847,PRESS,s
1010.4302717901314,RELEASE,s
1010.5991946739854,PRESS,l
1010.6898213363476,RELEASE,l
1010.8375271070527,PRESS,g
1010.9364370698318,RELEASE,g
1011.0581907706337,PRESS,s
1011.1414297813127,RELEASE,s
1011.2879773852949,PRESS,h
1011.3968338819753,RELEASE,h
1011.5508517808474,PRESS,h
1011.6426993983276,RELEASE,h
1011.8114668888031,PRESS,d
1011.9008302942402,RELEASE,d
1012.0585834144081,PRESS,g
1012.157809769788,RELEASE,g
1012.3180742128421,PRESS,j
1012.4346236041106,RELEASE,j
1012.608769350416,PRESS,a
1012.7227632250592,RELEASE,a
1012.857102300586,PRESS,s
1012.9778566779449,RELEASE,s
1013.1384037410984,PRESS,s
1013.2307906098542,RELEASE,s
1013.3988042201903,PRESS,s
1013.5136927111889,RELEASE,s
1013.6331686778252,PRESS,l
1013.7299641235077,RELEASE,l
1013.8570993505484,PRESS,h
1013.9607189378672,RELEASE,h
1014.1246502930592,PRESS,l
1014.2074069356216,RELEASE,l
1014.3677049398983,PRESS,j
1014.4721917820917,RELEASE,j
1014.5877511170665,PRESS,d
1014.6871609731932,RELEASE,d
1014.8398013773751,PRESS,g
1014.9474482070766,RELEASE,g
1015.1102668423007,PRESS,a
1015.2077602954514,RELEASE,a
1015.3904442557521,PRESS,s
1015.4970487435297,RELEASE,s
1015.6737797856972,PRESS,s
1015.7824090277518,RELEASE,s
1015.9541660020279,PRESS,g
1016.060568434683,RELEASE,g
1016.1831420787604,PRESS,l
1016.2782876762841,RELEASE,l
1016.4576663308561,PRESS,d
1016.5778904924921,RELEASE,d
1016.7121622481609,PRESS,d
1016.8240209741566,RELEASE,d
1016.983643712912,PRESS,d
1017.0703666836704,RELEASE,d
1017.1930674772373,PRESS,g
1017.2952669085441,RELEASE,g
1017.4121104159027,PRESS,f
1017.5143456420423,RELEASE,f
1017.6750449719387,PRESS,f
1017.7568721572434,RELEASE,f
1017.8909856666027,PRESS,s
1017.9948156901764,RELEASE,s
1018.1428442063363,PRESS,k
1018.2416024094895,RELEASE,k
1018.3464517413453,PRESS,a
1018.438135082541,RELEASE,a
1018.5943383467373,PRESS,f
1018.7154270123758,RELEASE,f
1018.8549596636028,PRESS,a
1018.952108835379,RELEASE,a
1019.1280994833902,PRESS,k
1019.2358667123879,RELEASE,k
1019.3798707517824,PRESS,j
1019.4884543490198,RELEASE,j
1019.6250979545342,PRESS,f
1019.7059452087367,RELEASE,f
1019.8520153057107,PRESS,h
1019.9549591595539,RELEASE,h
1020.1073342227298,PRESS,j
1020.2102403684648,RELEASE,j
1020.3569707431187,PRESS,h
1020.4465266002424,RELEASE,h
1020.625704730536,PRESS,h
1020.722505048384,RELEASE,h
1020.8950927861127,PRESS,f
1021.0123328780218,RELEASE,f
1021.1689602929873,PRESS,h
1021.276354226883,RELEASE,h
1021.3979153339003,PRESS,h
1021.4893588343549,RELEASE,h
1021.6353210379148,PRESS,k
1021.7296901570394,RELEASE,k
1021.8756297892339,PRESS,a
1021.9649480886695,RELEASE,a
1022.0962304915271,PRESS,h
1022.2087275926355,RELEASE,h
1022.3573705223423,PRESS,h
1022.457379075159,RELEASE,h
1022.5881546068741,PRESS,f
1022.7010609802436,RELEASE,f
1022.8623645359357,PRESS,a
1022.9752205651175,RELEASE,a
1023.1583055530812,PRESS,h
1023.2557422599374,RELEASE,h
1023.3975077937127,PRESS,a
1023.5128850039993,RELEASE,a
1023.6812536892896,PRESS,j
1023.7805356939124,RELEASE,j
1023.918961520088,PRESS,j
1024.0064160721545,RELEASE,j
1024.1548933729355,PRESS,a
1024.256338247351,RELEASE,a
1024.3718472345488,PRESS,g
1024.4718085323107,RELEASE,g
1024.6019848712053,PRESS,a
1024.6911741510035,RELEASE,a
1024.8411941729184,PRESS,l
1024.9493587001061,RELEASE,l
1025.071221931539,PRESS,f
1025.1511802231182,RELEASE,f
1025.3051613978357,PRESS,h
1025.4148993020294,RELEASE,h
1025.5773257959006,PRESS,j
1025.6567384502662,RELEASE,j
1025.8578602969235,PRESS,f
1025.9736830587365,RELEASE,f
1026.108864642911,PRESS,k
