timestamp,event_type,key_code
1000.1477149413121,PRESS,k
1000.2718870985885,RELEASE,k
1000.4132344026152,PRESS,f
1000.5305318124936,RELEASE,f
1000.7029380642113,PRESS,s
1000.8245635403806,RELEASE,s
1000.9773818460128,PRESS,h
1001.0771815071527,RELEASE,h
1001.2182504231962,PRESS,h
1001.3087829517108,RELEASE,h
1001.4610366301665,PRESS,s
1001.5611235198495,RELEASE,s
1001.6902500908707,PRESS,s
1001.793574801658,RELEASE,s
1001.9358361129368,PRESS,g
1002.0364592716086,RELEASE,g
1002.1979743428186,PRESS,h
1002.313061260296,RELEASE,h
1002.443366653625,PRESS,d
1002.5326400489181,RELEASE,d
1002.6852314825937,PRESS,l
1002.7821240545319,RELEASE,l
1002.9021237021598,PRESS,k
1003.0040301287131,RELEASE,k
1003.1417570808385,PRESS,l
1003.2441952848517,RELEASE,l
1003.3948681917649,PRESS,g
1003.4953353858407,RELEASE,g
1003.6141075608455,PRESS,l
1003.708053964643,RELEASE,l
1003.8793664958782,PRESS,f
1003.995500924749,RELEASE,f
1004.1349736218656,PRESS,l
1004.2218708669433,RELEASE,l
1004.3429460912256,PRESS,a
1004.4550956697124,RELEASE,a
1004.6145812580706,PRESS,f
1004.7256557962307,RELEASE,f
1004.8967309592083,PRESS,l
1004.9764560541369,RELEASE,l
1005.1437713284837,PRESS,d
1005.245305193205,RELEASE,d
1005.4050302789827,PRESS,h
1005.5043161671549,RELEASE,h
1005.6577225540516,PRESS,g
1005.7657191083193,RELEASE,g
1005.917265443638,PRESS,a
1006.0044542595331,RELEASE,a
1006.1408320196429,PRESS,j
1006.241921279631,RELEASE,j
1006.3864669126287,PRESS,j
1006.4921334760667,RELEASE,j
1006.6414676535383,PRESS,k
1006.7339880658379,RELEASE,k
1006.88506813017,PRESS,d
1006.9697279579715,RELEASE,d
1007.1245089904107,PRESS,d
1007.2261421448301,RELEASE,d
1007.4028664811534,PRESS,f
1007.5089291161203,RELEASE,f
1007.6549700387491,PRESS,s
1007.7543820905977,RELEASE,s
1007.9165198308522,PRESS,a
1008.0254695178943,RELEASE,a
1008.169930789131,PRESS,d
1008.2744916061107,RELEASE,d
1008.4060012038781,PRESS,k
1008.5197470769257,RELEASE,k
1008.6733237170087,PRESS,j
1008.7840228427764,RELEASE,j
1008.9165049175762,PRESS,h
1009.0303866756406,RELEASE,h
1009.1286664883287,PRESS,k
1009.2378168007114,RELEASE,k
1009.3931604410146,PRESS,j
1009.5084337326849,RELEASE,j
1009.6407563820451,PRESS,a
1009.7458954815208,RELEASE,a
1009.858653508916,PRESS,h
1009.9530592008706,RELEASE,h
1010.0983831995187,PRESS,d
1010.1967270717539,RELEASE,d
1010.3293453990327,PRESS,d
1010.4193904800526,RELEASE,d
1010.590323141638,PRESS,a
1010.6833223350558,RELEASE,a
1010.8198298569862,PRESS,a
1010.9255264147502,RELEASE,a
1011.0971065086371,PRESS,k
1011.1932419675957,RELEASE,k
1011.3384129960716,PRESS,j
1011.4433141430079,RELEASE,j
1011.6048841292875,PRESS,g
1011.7020680570272,RELEASE,g
1011.8819514670364,PRESS,g
1011.9782460806748,RELEASE,g
1012.138215959303,PRESS,a
1012.2399269310173,RELEASE,a
1012.3807189070961,PRESS,a
1012.479996775323,RELEASE,a
1012.6215725803459,PRESS,f
1012.7172877162661,RELEASE,f
1012.8722997676789,PRESS,a
1012.9784273699004,RELEASE,a
1013.1372937246459,PRESS,d
1013.2416436296628,RELEASE,d
1013.3642978895051,PRESS,k
1013.4657853171759,RELEASE,k
1013.6412457684631,PRESS,d
1013.7609914166617,RELEASE,d
1013.9144475260806,PRESS,j
1014.0091380963003,RELEASE,j
1014.1468614335395,PRESS,d
1014.2362534422712,RELEASE,d
1014.3733787288228,PRESS,a
1014.4505919214953,RELEASE,a
1014.6481010682077,PRESS,d
1014.7425281724514,RELEASE,d
1014.87892411388,PRESS,g
1015.0043236043654,RELEASE,g
1015.1511728886767,PRESS,d
1015.2516059884889,RELEASE,d
1015.4181071846838,PRESS,l
1015.50568171435,RELEASE,l
1015.6748295992696,PRESS,d
1015.7860464598147,RELEASE,d
1015.9395066150333,PRESS,j
1016.0332688596449,RELEASE,j
1016.2155854645598,PRESS,f
1016.3077509215726,RELEASE,f
1016.444674120205,PRESS,k
1016.5348540591209,RELEASE,k
1016.6908112152834,PRESS,a
1016.7951737378164,RELEASE,a
1016.9547964706196,PRESS,d
1017.0418518166256,RELEASE,d
1017.2255274905252,PRESS,a
1017.3155281981394,RELEASE,a
1017.4590689090805,PRESS,a
1017.5588438122556,RELEASE,a
1017.6944468819045,PRESS,a
1017.7924101397917,RELEASE,a
1017.9381032630469,PRESS,l
1018.0466926650006,RELEASE,l
1018.1966690478761,PRESS,h
1018.2985601314605,RELEASE,h
1018.4431277969716,PRESS,g
1018.5393738770682,RELEASE,g
1018.6761078571011,PRESS,d
1018.7569370671526,RELEASE,d
1018.8658040906028,PRESS,g
1018.9626101960298,RELEASE,g
1019.1487200220871,PRESS,f
1019.253199809288,RELEASE,f
1019.4218302691036,PRESS,f
1019.5352252498318,RELEASE,f
1019.7012339396583,PRESS,f
1019.8094414265105,RELEASE,f
1019.9754890121982,PRESS,g
1020.0687362341586,RELEASE,g
1020.1892991172592,PRESS,h
1020.2996268624432,RELEASE,h
1020.4259591313528,PRESS,h
1020.51712535795,RELEASE,h
1020.6797774854017,PRESS,f
1020.7761085001254,RELEASE,f
1020.895083082203,PRESS,j
1020.9935323229877,RELEASE,j
1021.1413986940854,PRESS,j
1021.2420621652287,RELEASE,j
1021.4121844889214,PRESS,k
1021.50779557431,RELEASE,k
1021.6480188245717,PRESS,h
1021.7434767030771,RELEASE,h
1021.8939522201928,PRESS,k
1021.9911714967975,RELEASE,k
1022.1482617101292,PRESS,l
1022.2494146160376,RELEASE,l
1022.3827078693865,PRESS,l
1022.4901980622742,RELEASE,l
1022.6765828427622,PRESS,k
1022.7913351808537,RELEASE,k
1022.9444994756186,PRESS,s
1023.0283809732913,RELEASE,s
1023.1760120910825,PRESS,l
1023.2791757916502,RELEASE,l
1023.4333311410512,PRESS,l
1023.5366941441779,RELEASE,l
1023.6858554400858,PRESS,f
1023.7963984029699,RELEASE,f
1023.9249084224474,PRESS,s
1024.0252335822272,RELEASE,s
1024.1812728937678,PRESS,d
1024.2730058468348,RELEASE,d
1024.4190921144475,PRESS,s
1024.5245352280403,RELEASE,s
1024.6403708446596,PRESS,d
1024.7256821742783,RELEASE,d
1024.854527666301,PRESS,a
1024.9520938857215,RELEASE,a
1025.1159398511472,PRESS,f
1025.2087696337985,RELEASE,f
1025.363233162986,PRESS,a
1025.4495913243145,RELEASE,a
1025.605698323366,PRESS,d
1025.6875450954678,RELEASE,d
1025.8620241268795,PRESS,f
1025.9576551972089,RELEASE,f
1026.0877061207564,PRESS,l
1026.1933896839632,RELEASE,l
1026.3706121890634,PRESS,f
1026.4681952673827,RELEASE,f
1026.6036804977857,PRESS,k
1026.6966679180277,RELEASE,k
1026.8425289520817,PRESS,g
1026.954289666313,RELEASE,g
1027.1042914528637,PRESS,g
1027.2327509164559,RELEASE,g
1027.3241336020155,PRESS,f
1027.4270890178873,RELEASE,f
1027.6099770067335,PRESS,a
1027.718746033227,RELEASE,a
1027.8517186270951,PRESS,j
1027.9390104071078,RELEASE,j
1028.0893119297461,PRESS,l
1028.1863055207077,RELEASE,l
1028.345330560793,PRESS,f
1028.4413328182602,RELEASE,f
1028.5933227414087,PRESS,s
1028.6936617950964,RELEASE,s
1028.8442444324803,PRESS,j
1028.9337403395984,RELEASE,j
1029.096156833181,PRESS,a
1029.229523032237,RELEASE,a
1029.3764671657473,PRESS,k
1029.4509014606708,RELEASE,k
1029.5964554193217,PRESS,g
1029.7062632355105,RELEASE,g
1029.858439512752,PRESS,l
1029.9577572612484,RELEASE,l
1030.1213892750784,PRESS,j
1030.2155944796566,RELEASE,j
1030.3817493673037,PRESS,j
1030.4844133203442,RELEASE,j
1030.6391149888877,PRESS,d
1030.7331592276373,RELEASE,d
1030.885495301455,PRESS,k
1030.9950456095976,RELEASE,k
1031.1448763383823,PRESS,a
1031.2417625706,RELEASE,a
1031.3922650471857,PRESS,h
1031.4985069539612,RELEASE,h
1031.6651446739124,PRESS,k
1031.7520623294179,RELEASE,k
1031.9142512860867,PRESS,d
1032.0199474345181,RELEASE,d
1032.152288930026,PRESS,j
1032.2605244568756,RELEASE,j
1032.4417323784617,PRESS,l
1032.5408239024512,RELEASE,l
1032.696405495618,PRESS,f
1032.7907206630396,RELEASE,f
1032.9085570219445,PRESS,h
1033.0216344205094,RELEASE,h
1033.1515899091448,PRESS,a
1033.2470456738615,RELEASE,a
1033.400761628802,PRESS,s
1033.5092562074035,RELEASE,s
1033.630240463196,PRESS,k
1033.7058206355641,RELEASE,k
1033.8309570366794,PRESS,f
1033.919315090824,RELEASE,f
1034.0779684863312,PRESS,h
1034.1676995757277,RELEASE,h
1034.3080512912522,PRESS,h
1034.396712329182,RELEASE,h
1034.5152132356739,PRESS,j
1034.6341945303398,RELEASE,j
1034.7742477902154,PRESS,f
1034.873289752612,RELEASE,f
1035.0194316780198,PRESS,d
1035.111272079659,RELEASE,d
1035.233320732211,PRESS,s
1035.3324083090863,RELEASE,s
1035.479072285717,PRESS,k
1035.5937248777323,RELEASE,k
1035.7981626767203,PRESS,a
1035.891197240275,RELEASE,a
1036.0645326870729,PRESS,d
1036.163818153207,RELEASE,d
1036.3120291345824,PRESS,a
1036.4104963463017,RELEASE,a
1036.5308866167704,PRESS,g
1036.614481822814,RELEASE,g
1036.8194227674207,PRESS,j
1036.9095195765049,RELEASE,j
1037.0922080799821,PRESS,h
1037.1903240158363,RELEASE,h
1037.3387802825637,PRESS,g
1037.4372896914217,RELEASE,g
1037.59807167651,PRESS,k
1037.7000873764916,RELEASE,k
1037.8542888408,PRESS,f
1037.97005407416,RELEASE,f
1038.1142996936758,PRESS,g
1038.210444293564,RELEASE,g
1038.3649608129615,PRESS,k
1038.4703847025808,RELEASE,k
1038.65216986674,PRESS,a
1038.7438514980631,RELEASE,a
1038.8966781832873,PRESS,f
1038.9986740197116,RELEASE,f
1039.162564763917,PRESS,f
1039.2702639795652,RELEASE,f
1039.4314262365076,PRESS,l
1039.5289746855196,RELEASE,l
1039.6730339124285,PRESS,s
1039.7690962820025,RELEASE,s
1039.8951739555657,PRESS,a
1039.9924376661966,RELEASE,a
1040.1633423631677,PRESS,f
1040.263388031893,RELEASE,f
1040.3964793636228,PRESS,f
1040.4998906197955,RELEASE,f
1040.6446333276726,PRESS,j
1040.7417254510358,RELEASE,j
1040.906571625129,PRESS,d
1040.9936022846857,RELEASE,d
1041.1454477943298,PRESS,d
1041.2596039627756,RELEASE,d
1041.3912305692304,PRESS,s
1041.4998110861638,RELEASE,s
1041.6339013595652,PRESS,l
1041.7393614412797,RELEASE,l
1041.9016014898348,PRESS,g
1042.015103430274,RELEASE,g
1042.146159898964,PRESS,a
1042.2551480104241,RELEASE,a
1042.4297535066262,PRESS,d
1042.5224311980958,RELEASE,d
1042.7011458370966,PRESS,f
1042.7934802480006,RELEASE,f
1043.0003007856487,PRESS,l
1043.0944430991995,RELEASE,l
1043.245318983048,PRESS,h
1043.3407986837385,RELEASE,h
1043.5050727598764,PRESS,d
1043.6074809625652,RELEASE,d
1043.726548812608,PRESS,d
1043.8271410950995,RELEASE,d
1043.9815580774177,PRESS,a
1044.0847472648827,RELEASE,a
1044.2242985788694,PRESS,j
1044.3282509201304,RELEASE,j
1044.4827436697994,PRESS,l
1044.58832435895,RELEASE,l
