timestamp,event_type,key_code
1000.2218829224253,PRESS,j
1000.295353816094,RELEASE,j
1000.5589264249315,PRESS,l
1000.73204595251,RELEASE,l
1000.9791123764111,PRESS,h
1001.1392704536513,RELEASE,h
1001.4225440988358,PRESS,d
1001.5967125519575,RELEASE,d
1001.8515886463944,PRESS,l
1002.0579393891061,RELEASE,l
1002.2344119631066,PRESS,g
1002.3678820205685,RELEASE,g
1002.6021804581669,PRESS,a
1002.7362655475315,RELEASE,a
1003.0659755115314,PRESS,g
1003.1890715996858,RELEASE,g
1003.4196753824809,PRESS,j
1003.5577148569236,RELEASE,j
1003.8058325029195,PRESS,f
1003.9575115022632,RELEASE,f
1004.2631845727225,PRESS,j
1004.4086356502365,RELEASE,j
1004.6205472448181,PRESS,h
1004.8060183102857,RELEASE,h
1005.0077911840939,PRESS,f
1005.1214897926476,RELEASE,f
1005.4293628559493,PRESS,d
1005.5836440178967,RELEASE,d
1005.8407858467807,PRESS,s
1005.953598025788,RELEASE,s
1006.1017669656491,PRESS,g
1006.2353225296836,RELEASE,g
1006.4049196209037,PRESS,g
1006.5139959771634,RELEASE,g
1006.7332853947418,PRESS,f
1006.8685590438544,RELEASE,f
1007.1762355577107,PRESS,g
1007.3465618237949,RELEASE,g
1007.649719292129,PRESS,j
1007.7879921573206,RELEASE,j
1008.1497203584861,PRESS,g
1008.3111018877414,RELEASE,g
1008.5546797933098,PRESS,a
1008.661668528205,RELEASE,a
1008.9106725145066,PRESS,j
1009.017309779102,RELEASE,j
1009.2324548659562,PRESS,l
1009.3613706069463,RELEASE,l
1009.5965933308786,PRESS,d
1009.747784844761,RELEASE,d
1010.0375284055226,PRESS,j
1010.1608269514871,RELEASE,j
1010.5124103161431,PRESS,l
1010.6360590233967,RELEASE,l
1010.8434937767958,PRESS,a
1010.9953995667925,RELEASE,a
1011.324313311351,PRESS,h
1011.4766968797101,RELEASE,h
1011.7660312916009,PRESS,j
1011.9466739165513,RELEASE,j
1012.1410242982367,PRESS,g
1012.2620887320276,RELEASE,g
1012.5323632472152,PRESS,g
1012.6550560791536,RELEASE,g
1012.9182793443911,PRESS,j
1013.0591625525977,RELEASE,j
1013.3468202419886,PRESS,a
1013.4547692031273,RELEASE,a
1013.7567030237009,PRESS,f
1013.8472020393374,RELEASE,f
1014.0828145920001,PRESS,l
1014.194657339228,RELEASE,l
1014.4705339175734,PRESS,k
1014.594725420993,RELEASE,k
1014.807951774514,PRESS,l
1014.9504243925471,RELEASE,l
1015.1718504728533,PRESS,g
