timestamp,event_type,key_code
1000.3597350021973,PRESS,k
1000.5032200785197,RELEASE,k
1000.7631445686266,PRESS,s
1000.8880096258223,RELEASE,s
1001.1540127277152,PRESS,h
1001.3387000715668,RELEASE,h
1001.6222522030541,PRESS,h
1001.791563098245,RELEASE,h
1001.9444094867619,PRESS,a
1002.0871136018337,RELEASE,a
1002.3120768175627,PRESS,k
1002.4443435187939,RELEASE,k
1002.7096477186647,PRESS,k
1002.8935876534897,RELEASE,k
1003.1842712281411,PRESS,f
1003.3480184157812,RELEASE,f
1003.6181965999484,PRESS,g
1003.7706250632572,RELEASE,g
1004.0741786292888,PRESS,a
1004.183933575023,RELEASE,a
1004.4129333931513,PRESS,j
1004.5270043710353,RELEASE,j
1004.7532593000907,PRESS,d
1004.9093367140908,RELEASE,d
1005.1109386567847,PRESS,a
1005.2715821529174,RELEASE,a
1005.4834970428586,PRESS,l
1005.6340281134226,RELEASE,l
1005.8771871865799,PRESS,s
1006.0216235530553,RELEASE,s
1006.3211267276602,PRESS,s
1006.4538597477878,RELEASE,s
1006.6264046834954,PRESS,g
1006.7548219153548,RELEASE,g
1006.8537331460468,PRESS,s
1006.9918927324975,RELEASE,s
1007.2440592891323,PRESS,a
1007.3712050018764,RELEASE,a
1007.6149157367636,PRESS,g
1007.7646469908527,RELEASE,g
1008.0279788621241,PRESS,d
1008.1484346115053,RELEASE,d
1008.3503204122119,PRESS,d
1008.4664197164539,RELEASE,d
1008.6745237707052,PRESS,s
1008.8123523517438,RELEASE,s
1009.1102955510921,PRESS,s
1009.2489471443535,RELEASE,s
1009.5933485253242,PRESS,j
1009.7594550519422,RELEASE,j
1009.9910314791078,PRESS,f
1010.1626429834047,RELEASE,f
1010.4100688071937,PRESS,h
1010.5489993251954,RELEASE,h
1010.7802480383223,PRESS,d
1010.9223637137156,RELEASE,d
1011.2646514964539,PRESS,d
1011.369354149135,RELEASE,d
1011.6491746643702,PRESS,a
1011.8236094493084,RELEASE,a
1011.9630237362926,PRESS,h
1012.0278865150585,RELEASE,h
1012.2584102526886,PRESS,a
1012.3469328131715,RELEASE,a
1012.5229061392457,PRESS,k
1012.6542456267265,RELEASE,k
1012.8374098288003,PRESS,j
1012.9465372343346,RELEASE,j
1013.2035889345535,PRESS,s
1013.309507525543,RELEASE,s
1013.5372279793847,PRESS,s
1013.6661589170548,RELEASE,s
1013.9218692164882,PRESS,k
1014.0860113295611,RELEASE,k
1014.3285832466856,PRESS,a
1014.4572499992942,RELEASE,a
1014.7399730082832,PRESS,l
1014.8969311232602,RELEASE,l
1015.1168174047401,PRESS,d
1015.3005007829596,RELEASE,d
1015.5085735351233,PRESS,h
1015.6618892181297,RELEASE,h
1015.8836598233942,PRESS,k
1016.000758572231,RELEASE,k
1016.2569234566294,PRESS,g
1016.4075056022359,RELEASE,g
1016.8159233707037,PRESS,g
1016.9063725358224,RELEASE,g
1017.0937866874996,PRESS,g
1017.2557940064088,RELEASE,g
1017.5595214689594,PRESS,d
1017.7251580822366,RELEASE,d
1017.9741341992016,PRESS,j
1018.0608776661132,RELEASE,j
1018.3619699827711,PRESS,s
1018.4990388724808,RELEASE,s
1018.8109618242105,PRESS,l
1018.9644885042528,RELEASE,l
1019.1183768147238,PRESS,k
1019.2439166504956,RELEASE,k
1019.4547588423475,PRESS,f
1019.5260830057607,RELEASE,f
1019.7688920788714,PRESS,s
1019.9554255869627,RELEASE,s
1020.1940803197979,PRESS,l
1020.3246322750085,RELEASE,l
1020.5660084417708,PRESS,k
1020.7179737249807,RELEASE,k
1021.0385812705325,PRESS,d
1021.1321699212976,RELEASE,d
1021.374412497722,PRESS,a
1021.5165264362954,RELEASE,a
1021.7993540951444,PRESS,f
1021.9380179671859,RELEASE,f
