timestamp,event_type,key_code
1000.1787801683715,PRESS,l
1000.2797050906008,RELEASE,l
1000.4223940588043,PRESS,l
1000.5451432361307,RELEASE,l
1000.6997731832251,PRESS,j
1000.7778594438472,RELEASE,j
1000.9079029261587,PRESS,d
1001.0100311332834,RELEASE,d
1001.1353998965326,PRESS,k
1001.2091471636036,RELEASE,k
1001.3690741878646,PRESS,k
1001.4649065723722,RELEASE,k
1001.5935839169501,PRESS,a
1001.7006572756372,RELEASE,a
1001.8736324152206,PRESS,a
1001.9739399044313,RELEASE,a
1002.0991257322719,PRESS,f
1002.2024211210396,RELEASE,f
1002.3503821037133,PRESS,s
1002.4349633004782,RELEASE,s
1002.6230078518806,PRESS,a
1002.7214026609574,RELEASE,a
1002.862073802276,PRESS,h
1002.9525645159335,RELEASE,h
1003.0925961563588,PRESS,f
1003.2088350352728,RELEASE,f
1003.3568193247654,PRESS,s
1003.4569488922864,RELEASE,s
1003.5945353194021,PRESS,a
1003.699029619381,RELEASE,a
1003.8683037451046,PRESS,h
1003.9823600483411,RELEASE,h
1004.0986765820343,PRESS,l
1004.1915482343497,RELEASE,l
1004.345757579943,PRESS,j
1004.4448627374009,RELEASE,j
1004.5897662949835,PRESS,h
1004.7017144832046,RELEASE,h
1004.8536737047049,PRESS,f
1004.944508198279,RELEASE,f
1005.0753154047071,PRESS,a
1005.1756003162599,RELEASE,a
1005.3700887284155,PRESS,f
1005.4657452449907,RELEASE,f
1005.6242356064048,PRESS,d
1005.7429848041123,RELEASE,d
1005.876957912547,PRESS,g
1005.9736223443264,RELEASE,g
1006.1330183425623,PRESS,f
1006.2362000422264,RELEASE,f
1006.3677835116035,PRESS,g
1006.4784941911265,RELEASE,g
1006.6111565439464,PRESS,s
1006.7025860126432,RELEASE,s
1006.8410226975652,PRESS,s
1006.9322653405505,RELEASE,s
1007.0912707218789,PRESS,a
1007.190920468374,RELEASE,a
1007.3466894988434,PRESS,k
1007.4465775266334,RELEASE,k
1007.6032421655985,PRESS,s
1007.7078347179597,RELEASE,s
1007.8711821258235,PRESS,a
1007.9669159761095,RELEASE,a
1008.1252948262813,PRESS,s
1008.2177483839354,RELEASE,s
1008.3710456836269,PRESS,f
1008.4709599275877,RELEASE,f
1008.6352117636959,PRESS,s
1008.7374750875779,RELEASE,s
1008.8975171772499,PRESS,s
1008.9946758607502,RELEASE,s
1009.1443864140734,PRESS,d
1009.2541547807951,RELEASE,d
1009.4037178336508,PRESS,l
1009.5003209629516,RELEASE,l
1009.6685496436954,PRESS,a
1009.7590878889563,RELEASE,a
1009.9047016024202,PRESS,d
1010.0004474059964,RELEASE,d
1010.1618540084477,PRESS,h
1010.260722684766,RELEASE,h
1010.4269760138238,PRESS,l
1010.5270906512493,RELEASE,l
1010.6709507219377,PRESS,j
1010.7643517114316,RELEASE,j
1010.9117489737438,PRESS,f
1011.0187870138477,RELEASE,f
1011.1566954338061,PRESS,l
1011.2799658964592,RELEASE,l
1011.4358711767577,PRESS,d
1011.5692587193944,RELEASE,d
1011.7449536385919,PRESS,f
1011.8316182711984,RELEASE,f
1012.0102872957195,PRESS,k
1012.1100014581173,RELEASE,k
1012.2853140776285,PRESS,h
1012.384912489535,RELEASE,h
1012.5249287841295,PRESS,g
1012.6402431064892,RELEASE,g
1012.805731724191,PRESS,d
1012.9116606631213,RELEASE,d
1013.063523905927,PRESS,s
1013.1724828679706,RELEASE,s
1013.3228110392447,PRESS,a
1013.4129879016067,RELEASE,a
1013.5658486580498,PRESS,d
1013.6578959400958,RELEASE,d
1013.7854499184565,PRESS,g
1013.8693517364622,RELEASE,g
1014.0480443060252,PRESS,h
1014.1661595707768,RELEASE,h
1014.3325543766405,PRESS,j
1014.4436328548126,RELEASE,j
1014.6175024545181,PRESS,a
1014.7114937436937,RELEASE,a
1014.8392807988376,PRESS,h
1014.9408387026124,RELEASE,h
1015.0965900146095,PRESS,a
1015.200003893424,RELEASE,a
1015.3191284845681,PRESS,j
1015.4127625251249,RELEASE,j
1015.5669643903531,PRESS,a
1015.6774313365444,RELEASE,a
1015.8720974201468,PRESS,s
1015.9675258962205,RELEASE,s
1016.1237538164129,PRESS,k
1016.2030832267594,RELEASE,k
1016.3281411778116,PRESS,g
1016.4376671870991,RELEASE,g
1016.5635483417426,PRESS,d
1016.6683665442366,RELEASE,d
1016.8335371332228,PRESS,s
1016.9398428522541,RELEASE,s
1017.0926135641058,PRESS,d
1017.1923706786284,RELEASE,d
1017.3506103743737,PRESS,a
1017.4510646924408,RELEASE,a
1017.5891638255422,PRESS,j
1017.6895861311817,RELEASE,j
1017.8308612379957,PRESS,k
1017.951619445628,RELEASE,k
1018.1231696473595,PRESS,s
1018.2228819802026,RELEASE,s
1018.3517050770297,PRESS,d
1018.4554205840792,RELEASE,d
1018.5951833516765,PRESS,j
1018.7045512540283,RELEASE,j
1018.8135846602592,PRESS,a
1018.9228603750616,RELEASE,a
1019.0561874965614,PRESS,l
1019.1693134518794,RELEASE,l
1019.3269444434962,PRESS,j
1019.4294998228185,RELEASE,j
1019.5629686300601,PRESS,g
1019.660791724324,RELEASE,g
