timestamp,event_type,key_code
1000.3321673235816,PRESS,a
1000.4332577385992,RELEASE,a
1000.7101165089535,PRESS,s
1000.8694355302657,RELEASE,s
1001.1162182789886,PRESS,l
1001.2518332715508,RELEASE,l
1001.4112985885392,PRESS,a
1001.5526995905316,RELEASE,a
1001.807723461109,PRESS,g
1001.9333529148364,RELEASE,g
1002.115187861187,PRESS,l
1002.2395904699237,RELEASE,l
1002.3472953716678,PRESS,s
1002.4833283780009,RELEASE,s
1002.8118961235418,PRESS,l
1003.00230936776,RELEASE,l
1003.27571860899,PRESS,k
1003.4046975281855,RELEASE,k
1003.6583263933197,PRESS,a
1003.80568714693,RELEASE,a
1004.136595522773,PRESS,h
1004.3045614782978,RELEASE,h
1004.5727510914035,PRESS,h
1004.6963525334482,RELEASE,h
1004.9668313212858,PRESS,k
1005.1165053485478,RELEASE,k
1005.4255196709502,PRESS,j
1005.5275011482161,RELEASE,j
1005.6970536809599,PRESS,k
1005.8063557470185,RELEASE,k
1006.1169529472148,PRESS,a
1006.2619566815812,RELEASE,a
1006.5580203386046,PRESS,d
1006.6698507693618,RELEASE,d
1006.8877177138581,PRESS,d
1007.0072615248986,RELEASE,d
1007.225890693423,PRESS,s
1007.4023656556456,RELEASE,s
1007.6253791060736,PRESS,f
1007.7659615199202,RELEASE,f
1008.076204952675,PRESS,h
1008.177350596398,RELEASE,h
1008.4328681218022,PRESS,g
1008.5448176263284,RELEASE,g
1008.7196572410129,PRESS,f
1008.8568487768476,RELEASE,f
1009.0990742169457,PRESS,s
1009.263021854221,RELEASE,s
1009.524030438004,PRESS,k
1009.627291791749,RELEASE,k
1009.8723507096114,PRESS,j
1010.0350598463382,RELEASE,j
1010.3303332133477,PRESS,j
1010.4899549515536,RELEASE,j
1010.7846767846767,PRESS,g
1010.89844702705,RELEASE,g
1011.1546385614104,PRESS,j
1011.3458069746644,RELEASE,j
1011.6284412329078,PRESS,a
1011.7624073311587,RELEASE,a
1012.0115825305647,PRESS,a
1012.1651117288983,RELEASE,a
1012.4574347045016,PRESS,g
1012.6105964273817,RELEASE,g
1012.8550507878518,PRESS,f
1012.9688450979078,RELEASE,f
1013.2036105312749,PRESS,f
1013.3630292379033,RELEASE,f
1013.6610656632521,PRESS,j
1013.7663479983358,RELEASE,j
1014.0604863444066,PRESS,j
1014.1301363164156,RELEASE,j
1014.3588947012075,PRESS,s
1014.4463637085195,RELEASE,s
1014.7291298585625,PRESS,d
1014.8819851627999,RELEASE,d
1015.1689627297507,PRESS,a
1015.3714295883144,RELEASE,a
1015.4662919456866,PRESS,k
1015.556699161222,RELEASE,k
1015.856921100738,PRESS,j
1015.9849507149573,RELEASE,j
1016.1996383371554,PRESS,h
1016.3344279165025,RELEASE,h
1016.539076570416,PRESS,j
1016.6996058502157,RELEASE,j
1016.9229903882051,PRESS,a
1017.0525099574703,RELEASE,a
1017.2411359651735,PRESS,h
1017.4159105711534,RELEASE,h
1017.5953384027865,PRESS,l
1017.7031703620337,RELEASE,l
1017.9481936113315,PRESS,d
1018.1332178386078,RELEASE,d
1018.2894249786107,PRESS,l
1018.4545042621759,RELEASE,l
1018.7701510482716,PRESS,f
1018.9167914314687,RELEASE,f
1019.2548331660025,PRESS,f
1019.3768925871748,RELEASE,f
1019.5774131528462,PRESS,a
1019.7626806377143,RELEASE,a
1020.0169625306338,PRESS,s
1020.1696179552428,RELEASE,s
1020.4315588742425,PRESS,l
1020.5543792419735,RELEASE,l
1020.7368766306635,PRESS,k
1020.8421992122514,RELEASE,k
1021.1312328934945,PRESS,f
1021.2336858346456,RELEASE,f
1021.4841268822951,PRESS,g
1021.664966306648,RELEASE,g
1021.9154488098068,PRESS,d
1022.0118538524513,RELEASE,d
1022.2320320491739,PRESS,a
1022.3285063051374,RELEASE,a
1022.5819417430373,PRESS,f
1022.70230662023,RELEASE,f
1022.9776705922709,PRESS,h
1023.1718625031752,RELEASE,h
1023.3268186405492,PRESS,f
1023.4413319792689,RELEASE,f
1023.7278693592802,PRESS,d
1023.876041125378,RELEASE,d
1024.0688130595263,PRESS,g
1024.1258507576833,RELEASE,g
1024.3499855722437,PRESS,h
1024.4449492456058,RELEASE,h
1024.7112391183416,PRESS,l
1024.8541853040601,RELEASE,l
1025.1797253535917,PRESS,j
1025.378905442881,RELEASE,j
1025.6897455909798,PRESS,d
1025.8522549680708,RELEASE,d
1026.1267270894145,PRESS,h
1026.295022594139,RELEASE,h
1026.5447500776181,PRESS,f
1026.6794512405602,RELEASE,f
1026.9535753494129,PRESS,f
1027.1865804959455,RELEASE,f
1027.416603299944,PRESS,a
1027.5492619559825,RELEASE,a
1027.8341565982669,PRESS,j
1027.9665808361851,RELEASE,j
1028.09581927139,PRESS,l
1028.23856498588,RELEASE,l
1028.5597880561004,PRESS,h
1028.678202694598,RELEASE,h
1028.8499983089307,PRESS,a
1029.0092439638618,RELEASE,a
1029.1812827186968,PRESS,d
1029.361026986918,RELEASE,d
1029.6130554177344,PRESS,d
1029.7198615951834,RELEASE,d
1029.9350710558058,PRESS,l
1030.0518263377303,RELEASE,l
1030.2688815010006,PRESS,k
1030.3962007183013,RELEASE,k
1030.7465672725161,PRESS,f
1030.9130057986665,RELEASE,f
1031.1002559194412,PRESS,j
1031.2063855251663,RELEASE,j
1031.4081610727653,PRESS,g
1031.5823413012934,RELEASE,g
1031.82780157143,PRESS,s
1031.935685576441,RELEASE,s
1032.1513494820554,PRESS,k
1032.302549021903,RELEASE,k
1032.6001497264192,PRESS,s
1032.7208837345563,RELEASE,s
1032.9016026098068,PRESS,s
1033.059221804535,RELEASE,s
1033.263319580654,PRESS,g
1033.390239216299,RELEASE,g
1033.7106445925988,PRESS,f
1033.8465247120341,RELEASE,f
1034.0646345533341,PRESS,h
1034.2250630071856,RELEASE,h
1034.5529395914987,PRESS,k
1034.6620739716832,RELEASE,k
1034.951489046116,PRESS,l
1035.0838002910384,RELEASE,l
1035.4136436411216,PRESS,a
1035.5504626822888,RELEASE,a
1035.8051064695326,PRESS,g
1035.9045917218505,RELEASE,g
1036.2026161689814,PRESS,a
1036.3421593165585,RELEASE,a
1036.590995467331,PRESS,d
1036.6964440579375,RELEASE,d
1036.9024454860519,PRESS,d
1037.0551048661694,RELEASE,d
1037.3712012926667,PRESS,l
1037.5097477488403,RELEASE,l
1037.8008773882334,PRESS,d
1037.9172557185848,RELEASE,d
1038.1598828884555,PRESS,k
1038.3166770084435,RELEASE,k
1038.604916227219,PRESS,h
1038.701443330992,RELEASE,h
1038.8873943081967,PRESS,l
