timestamp,event_type,key_code
1000.1585286589743,PRESS,s
1000.2569197003996,RELEASE,s
1000.3995282496026,PRESS,h
1000.498326862392,RELEASE,h
1000.6362005804381,PRESS,a
1000.7271500642531,RELEASE,a
1000.8908895309155,PRESS,l
1000.9855428544997,RELEASE,l
1001.1047124601672,PRESS,d
1001.2001129969829,RELEASE,d
1001.3541725229856,PRESS,h
1001.4618526292918,RELEASE,h
1001.6254493159901,PRESS,g
1001.7226180419152,RELEASE,g
1001.8739561907893,PRESS,k
1001.9821021782884,RELEASE,k
1002.1383207394138,PRESS,h
1002.2358090725112,RELEASE,h
1002.3473281363081,PRESS,h
1002.4353199993907,RELEASE,h
1002.5865941514049,PRESS,k
1002.6972908984304,RELEASE,k
1002.8485258495102,PRESS,k
1002.9458624063002,RELEASE,k
1003.0771880233283,PRESS,f
1003.1620985196181,RELEASE,f
1003.2764097775766,PRESS,g
1003.3855462514922,RELEASE,g
1003.5471974794177,PRESS,k
1003.6371775363627,RELEASE,k
1003.7924156127341,PRESS,a
1003.9047427544575,RELEASE,a
1004.0528647698881,PRESS,g
1004.1603230326168,RELEASE,g
1004.3334647617146,PRESS,h
1004.427035772971,RELEASE,h
1004.6082861453,PRESS,l
1004.6781067076869,RELEASE,l
1004.8272580959372,PRESS,l
1004.9279334107431,RELEASE,l
1005.0712400340369,PRESS,f
1005.1699414133445,RELEASE,f
1005.3568363582285,PRESS,f
1005.4518394417373,RELEASE,f
1005.6276263756858,PRESS,d
1005.7187069676038,RELEASE,d
1005.8670887347577,PRESS,a
1005.9632781223529,RELEASE,a
1006.10076987332,PRESS,h
1006.1992158663177,RELEASE,h
1006.3193990341103,PRESS,h
1006.4239176584962,RELEASE,h
1006.5980746924748,PRESS,f
1006.6968052487318,RELEASE,f
1006.8169154113108,PRESS,j
1006.9185688961411,RELEASE,j
1007.0650457891439,PRESS,a
1007.1639443000298,RELEASE,a
1007.296512723771,PRESS,f
1007.403131956454,RELEASE,f
1007.544547859792,PRESS,l
1007.6459559691428,RELEASE,l
1007.8299452901625,PRESS,f
1007.9381115828484,RELEASE,f
1008.0858396636075,PRESS,g
1008.1926851587326,RELEASE,g
1008.3749662714131,PRESS,k
1008.4801997647652,RELEASE,k
1008.6582358169063,PRESS,g
1008.759008579923,RELEASE,g
1008.908475657314,PRESS,s
1008.9917500163697,RELEASE,s
1009.154008006622,PRESS,d
1009.2498405316287,RELEASE,d
1009.385667043424,PRESS,l
1009.4867659413056,RELEASE,l
1009.6301525052257,PRESS,f
1009.7110177910116,RELEASE,f
1009.8479954099771,PRESS,f
1009.942103245876,RELEASE,f
1010.0954898567217,PRESS,h
1010.2105064866629,RELEASE,h
1010.3791273333009,PRESS,h
1010.4922424937604,RELEASE,h
1010.6530453300785,PRESS,h
1010.7484034600561,RELEASE,h
1010.8816910037449,PRESS,d
1010.9759832344283,RELEASE,d
1011.1168152773358,PRESS,s
1011.2208761261248,RELEASE,s
1011.3832635259985,PRESS,l
1011.4780686520335,RELEASE,l
1011.6157764131541,PRESS,l
1011.7289822326825,RELEASE,l
1011.888994203625,PRESS,a
1011.9822155505228,RELEASE,a
1012.1028004563999,PRESS,s
1012.1859322342277,RELEASE,s
1012.3600989450811,PRESS,d
1012.445874199585,RELEASE,d
1012.5960026207314,PRESS,j
1012.6997842114415,RELEASE,j
1012.8315833444435,PRESS,l
1012.9384283417005,RELEASE,l
1013.0900749433049,PRESS,d
1013.1968571988385,RELEASE,d
1013.3293546398548,PRESS,f
1013.4283524400903,RELEASE,f
1013.577219974002,PRESS,a
1013.6909117827748,RELEASE,a
1013.8140303777157,PRESS,d
1013.910687538404,RELEASE,d
1014.0441290462156,PRESS,d
1014.1412144759024,RELEASE,d
1014.3061801554248,PRESS,j
1014.402266593211,RELEASE,j
1014.5587140474686,PRESS,d
1014.6582729540424,RELEASE,d
1014.8107732938013,PRESS,k
1014.8999500558348,RELEASE,k
1015.0508593895198,PRESS,d
1015.1566410537556,RELEASE,d
1015.2972837200041,PRESS,h
1015.3929503248052,RELEASE,h
1015.5451770508961,PRESS,h
1015.6414390045126,RELEASE,h
1015.8095874582838,PRESS,d
1015.9040529558246,RELEASE,d
1016.0558631214484,PRESS,d
1016.162701418342,RELEASE,d
1016.3177688322729,PRESS,a
1016.4158071785571,RELEASE,a
1016.5441544166925,PRESS,h
1016.6478367407394,RELEASE,h
1016.7896215018645,PRESS,k
1016.8559052140897,RELEASE,k
1017.0180834949341,PRESS,h
1017.1120924959522,RELEASE,h
1017.2469690708404,PRESS,h
1017.3456753366662,RELEASE,h
1017.5134197354404,PRESS,h
1017.5895879070569,RELEASE,h
1017.7320363218885,PRESS,f
1017.8287448365405,RELEASE,f
1017.944974771954,PRESS,s
1018.0485105608165,RELEASE,s
1018.2231569505851,PRESS,j
1018.3173194318866,RELEASE,j
1018.5051881423639,PRESS,k
1018.6086844279747,RELEASE,k
1018.7477186399343,PRESS,f
1018.8436334436049,RELEASE,f
1019.0017268862151,PRESS,g
1019.0930410652843,RELEASE,g
1019.2413239304245,PRESS,d
1019.3408092239121,RELEASE,d
1019.5122563399365,PRESS,f
1019.6222558053046,RELEASE,f
1019.7702448410485,PRESS,a
1019.8723873738704,RELEASE,a
1020.0200930542527,PRESS,d
1020.1092910108193,RELEASE,d
1020.2718019385483,PRESS,a
1020.3505581507891,RELEASE,a
1020.4902390881467,PRESS,k
1020.5976349532649,RELEASE,k
1020.7573463183829,PRESS,s
1020.866833378535,RELEASE,s
1021.0426136297187,PRESS,h
1021.1456974218147,RELEASE,h
1021.2967903339445,PRESS,d
1021.4251577577417,RELEASE,d
1021.5717682790761,PRESS,g
1021.6736251672428,RELEASE,g
1021.8063437695722,PRESS,j
1021.8904153055464,RELEASE,j
1022.0494931027455,PRESS,f
1022.1572364783549,RELEASE,f
1022.3026170473116,PRESS,k
1022.40258321764,RELEASE,k
1022.5387862184828,PRESS,s
1022.6310791700059,RELEASE,s
1022.7693980691073,PRESS,a
1022.8837086609144,RELEASE,a
1023.0263904359273,PRESS,h
